identifier,name,polypeptide_id
PF00069,Pkinase,O43293
PF02984,Cyclin_C,P20248
PF00134,Cyclin_N,P20248
PF16500,Cyclin_N2,P20248
PF00069,Pkinase,P24941
PF00041,fn3,P23467
PF00102,Y_phosphatase,P23467
PF00594,Gla,P00734
PF00051,Kringle,P00734
PF00089,Trypsin,P00734
PF09396,Thrombin_light,P00734
PF00051,Kringle,P00749
PF00089,Trypsin,P00749
PF00102,Y_phosphatase,P18031
PF00089,Trypsin,P07477
PF00594,Gla,P00734
PF00051,Kringle,P00734
PF00089,Trypsin,P00734
PF09396,Thrombin_light,P00734
PF00069,Pkinase,O15530
PF00594,Gla,P00734
PF00051,Kringle,P00734
PF00089,Trypsin,P00734
PF09396,Thrombin_light,P00734
PF00102,Y_phosphatase,P18031
PF00930,DPPIV_N,P27487
PF00326,Peptidase_S9,P27487
PF00246,Peptidase_M14,P15086
PF02244,Propep_M14,P15086
PF02984,Cyclin_C,P20248
PF00134,Cyclin_N,P20248
PF16500,Cyclin_N2,P20248
PF00069,Pkinase,P24941
PF00069,Pkinase,Q16539
PF00248,Aldo_ket_red,P15121
PF00186,DHFR_1,P00374
PF00186,DHFR_1,A0A0M3KKX1
PF00186,DHFR_1,P00374
PF00186,DHFR_1,P00374
PF00186,DHFR_1,A0A0M3KKX1
PF00594,Gla,P00734
PF00051,Kringle,P00734
PF00089,Trypsin,P00734
PF09396,Thrombin_light,P00734
PF00186,DHFR_1,P00374
PF01562,Pep_M12B_propep,P78536
PF00200,Disintegrin,P78536
PF16698,ADAM17_MPD,P78536
PF07714,Pkinase_Tyr,P06239
PF00017,SH2,P06239
PF00018,SH3_1,P06239
PF01562,Pep_M12B_propep,P78536
PF00200,Disintegrin,P78536
PF16698,ADAM17_MPD,P78536
PF00326,Peptidase_S9,P48147
PF02897,Peptidase_S9_N,P48147
PF00069,Pkinase,P49841
PF00989,PAS,Q15788
PF07469,DUF1518,Q15788
PF08815,Nuc_rec_co-act,Q15788
PF08832,SRC-1,Q15788
PF00104,Hormone_recep,Q92731
PF00105,zf-C4,Q92731
PF12497,ERbeta_N,Q92731
PF00069,Pkinase,P11309
PF00069,Pkinase,P36897
PF01064,Activin_recp,P36897
PF08515,TGF_beta_GS,P36897
PF00186,DHFR_1,A0A0M3KKX1
PF00930,DPPIV_N,P27487
PF00326,Peptidase_S9,P27487
PF07714,Pkinase_Tyr,P08069
PF00757,Furin-like,P08069
PF01030,Recep_L_domain,P08069
PF00246,Peptidase_M14,P15086
PF02244,Propep_M14,P15086
PF00069,Pkinase,O14757
PF07714,Pkinase_Tyr,P43405
PF00017,SH2,P43405
PF00112,Peptidase_C1,P07858
PF08127,Propeptide_C1,P07858
PF07714,Pkinase_Tyr,O60674
PF00017,SH2,O60674
PF07714,Pkinase_Tyr,O60674
PF00017,SH2,O60674
PF00069,Pkinase,P24941
PF02984,Cyclin_C,P20248
PF00134,Cyclin_N,P20248
PF16500,Cyclin_N2,P20248
PF00069,Pkinase,P24941
PF00594,Gla,P00734
PF00051,Kringle,P00734
PF00089,Trypsin,P00734
PF09396,Thrombin_light,P00734
PF07714,Pkinase_Tyr,P07333
PF00047,ig,P07333
PF00069,Pkinase,Q13554
PF08332,CaMKII_AD,Q13554
PF00271,Helicase_C,P26663
PF01543,HCV_capsid,P26663
PF01542,HCV_core,P26663
PF01539,HCV_env,P26663
PF01560,HCV_NS1,P26663
PF01538,HCV_NS2,P26663
PF01006,HCV_NS4a,P26663
PF01001,HCV_NS4b,P26663
PF01506,HCV_NS5a,P26663
PF08300,HCV_NS5a_1a,P26663
PF08301,HCV_NS5a_1b,P26663
PF02907,Peptidase_S29,P26663
PF00998,RdRP_3,P26663
PF07652,Flavi_DEAD,P26663
PF12941,HCV_NS5a_C,P26663
PF01887,SAM_adeno_trans,Q70GK9
PF01431,Peptidase_M13,P42892
PF05649,Peptidase_M13_N,P42892
PF00104,Hormone_recep,P37231
PF00105,zf-C4,P37231
PF12577,PPARgamma_N,P37231
PF00294,PfkB,P55263
PF07966,A1_Propeptide,P00797
PF00026,Asp,P00797
PF00026,Asp,P56817
PF00107,ADH_zinc_N,Q14914
PF00107,ADH_zinc_N,Q8N8N7
PF00069,Pkinase,P24941
PF00069,Pkinase,P51955
PF00930,DPPIV_N,P27487
PF00326,Peptidase_S9,P27487
PF00246,Peptidase_M14,P15086
PF02244,Propep_M14,P15086
PF07714,Pkinase_Tyr,P35968
PF00047,ig,P35968
PF07679,I-set,P35968
PF00078,RVT_1,P04585
PF00540,Gag_p17,P04585
PF00607,Gag_p24,P04585
PF00552,IN_DBD_C,P04585
PF02022,Integrase_Zn,P04585
PF00075,RNase_H,P04585
PF00665,rve,P04585
PF00077,RVP,P04585
PF06815,RVT_connect,P04585
PF06817,RVT_thumb,P04585
PF00098,zf-CCHC,P04585
PF00271,Helicase_C,Q99AU2
PF01543,HCV_capsid,Q99AU2
PF01542,HCV_core,Q99AU2
PF01539,HCV_env,Q99AU2
PF01560,HCV_NS1,Q99AU2
PF01538,HCV_NS2,Q99AU2
PF01006,HCV_NS4a,Q99AU2
PF01001,HCV_NS4b,Q99AU2
PF01506,HCV_NS5a,Q99AU2
PF08300,HCV_NS5a_1a,Q99AU2
PF08301,HCV_NS5a_1b,Q99AU2
PF02907,Peptidase_S29,Q99AU2
PF00998,RdRP_3,Q99AU2
PF07652,Flavi_DEAD,Q99AU2
PF12941,HCV_NS5a_C,Q99AU2
PF00069,Pkinase,O14965
PF00069,Pkinase,P53350
PF00659,POLO_box,P53350
PF00248,Aldo_ket_red,P15121
PF01562,Pep_M12B_propep,P78536
PF00200,Disintegrin,P78536
PF16698,ADAM17_MPD,P78536
PF00594,Gla,P00734
PF00051,Kringle,P00734
PF00089,Trypsin,P00734
PF09396,Thrombin_light,P00734
PF00930,DPPIV_N,P27487
PF00326,Peptidase_S9,P27487
PF07714,Pkinase_Tyr,P43405
PF00017,SH2,P43405
PF00104,Hormone_recep,P03372
PF00105,zf-C4,P03372
PF02159,Oest_recep,P03372
PF12743,ESR1_C,P03372
PF00989,PAS,Q15596
PF07469,DUF1518,Q15596
PF08815,Nuc_rec_co-act,Q15596
PF08832,SRC-1,Q15596
PF16279,DUF4927,Q15596
PF01433,Peptidase_M1,P09960
PF09127,Leuk-A4-hydro_C,P09960
PF00102,Y_phosphatase,P18031
PF00104,Hormone_recep,Q92731
PF00105,zf-C4,Q92731
PF12497,ERbeta_N,Q92731
PF00989,PAS,Q15788
PF07469,DUF1518,Q15788
PF08815,Nuc_rec_co-act,Q15788
PF08832,SRC-1,Q15788
PF00271,Helicase_C,P26663
PF01543,HCV_capsid,P26663
PF01542,HCV_core,P26663
PF01539,HCV_env,P26663
PF01560,HCV_NS1,P26663
PF01538,HCV_NS2,P26663
PF01006,HCV_NS4a,P26663
PF01001,HCV_NS4b,P26663
PF01506,HCV_NS5a,P26663
PF08300,HCV_NS5a_1a,P26663
PF08301,HCV_NS5a_1b,P26663
PF02907,Peptidase_S29,P26663
PF00998,RdRP_3,P26663
PF07652,Flavi_DEAD,P26663
PF12941,HCV_NS5a_C,P26663
PF00998,RdRP_3,O39930
PF00271,Helicase_C,P26663
PF01543,HCV_capsid,P26663
PF01542,HCV_core,P26663
PF01539,HCV_env,P26663
PF01560,HCV_NS1,P26663
PF01538,HCV_NS2,P26663
PF01006,HCV_NS4a,P26663
PF01001,HCV_NS4b,P26663
PF01506,HCV_NS5a,P26663
PF08300,HCV_NS5a_1a,P26663
PF08301,HCV_NS5a_1b,P26663
PF02907,Peptidase_S29,P26663
PF00998,RdRP_3,P26663
PF07652,Flavi_DEAD,P26663
PF12941,HCV_NS5a_C,P26663
PF00998,RdRP_3,O39930
PF07714,Pkinase_Tyr,P07333
PF00047,ig,P07333
PF02984,Cyclin_C,P20248
PF00134,Cyclin_N,P20248
PF16500,Cyclin_N2,P20248
PF00069,Pkinase,P24941
PF02827,PKI,P61925
PF00069,Pkinase,P17612
PF00579,tRNA-synt_1b,P54577
PF01588,tRNA_bind,P54577
PF00026,Asp,P56817
PF00008,EGF,P08709
PF00594,Gla,P08709
PF00089,Trypsin,P08709
PF01108,Tissue_fac,P13726
PF09294,Interfer-bind,P13726
PF00104,Hormone_recep,P37231
PF00105,zf-C4,P37231
PF12577,PPARgamma_N,P37231
PF00104,Hormone_recep,P37231
PF00105,zf-C4,P37231
PF12577,PPARgamma_N,P37231
PF00069,Pkinase,P24941
PF00594,Gla,P00734
PF00051,Kringle,P00734
PF00089,Trypsin,P00734
PF09396,Thrombin_light,P00734
PF00008,EGF,P00742
PF00594,Gla,P00742
PF00089,Trypsin,P00742
PF00089,Trypsin,P03951
PF00024,PAN_1,P03951
PF00069,Pkinase,O14757
PF00989,PAS,Q15788
PF07469,DUF1518,Q15788
PF08815,Nuc_rec_co-act,Q15788
PF08832,SRC-1,Q15788
PF00104,Hormone_recep,Q07869
PF00105,zf-C4,Q07869
PF01239,PPTA,P49354
PF00432,Prenyltrans,P49356
PF00069,Pkinase,P53779
PF00640,PID,Q9UQF2
PF14604,SH3_9,Q9UQF2
PF00069,Pkinase,P45983
PF00112,Peptidase_C1,P07858
PF08127,Propeptide_C1,P07858
PF00069,Pkinase,P24941
PF00348,polyprenyl_synt,O95749
PF00112,Peptidase_C1,P07858
PF08127,Propeptide_C1,P07858
PF00112,Peptidase_C1,P07858
PF08127,Propeptide_C1,P07858
PF00112,Peptidase_C1,P07858
PF08127,Propeptide_C1,P07858
PF00069,Pkinase,P30291
PF01239,PPTA,P49354
PF00432,Prenyltrans,P49356
PF00432,Prenyltrans,P53609
PF00069,Pkinase,O14757
PF00089,Trypsin,P07477
PF00104,Hormone_recep,Q92731
PF00105,zf-C4,Q92731
PF12497,ERbeta_N,Q92731
PF00989,PAS,Q15788
PF07469,DUF1518,Q15788
PF08815,Nuc_rec_co-act,Q15788
PF08832,SRC-1,Q15788
PF00112,Peptidase_C1,P07858
PF08127,Propeptide_C1,P07858
PF00645,zf-PARP,P09874
PF00644,PARP,P09874
PF00533,BRCT,P09874
PF08063,PADR1,P09874
PF02877,PARP_reg,P09874
PF05406,WGR,P09874
PF00644,PARP,Q9UGN5
PF02877,PARP_reg,Q9UGN5
PF05406,WGR,Q9UGN5
PF01562,Pep_M12B_propep,P78536
PF00200,Disintegrin,P78536
PF16698,ADAM17_MPD,P78536
PF00069,Pkinase,P49137
PF00069,Pkinase,P17612
PF00104,Hormone_recep,Q92731
PF00105,zf-C4,Q92731
PF12497,ERbeta_N,Q92731
PF00989,PAS,Q15788
PF07469,DUF1518,Q15788
PF08815,Nuc_rec_co-act,Q15788
PF08832,SRC-1,Q15788
PF01433,Peptidase_M1,P09960
PF09127,Leuk-A4-hydro_C,P09960
PF00271,Helicase_C,P26663
PF01543,HCV_capsid,P26663
PF01542,HCV_core,P26663
PF01539,HCV_env,P26663
PF01560,HCV_NS1,P26663
PF01538,HCV_NS2,P26663
PF01006,HCV_NS4a,P26663
PF01001,HCV_NS4b,P26663
PF01506,HCV_NS5a,P26663
PF08300,HCV_NS5a_1a,P26663
PF08301,HCV_NS5a_1b,P26663
PF02907,Peptidase_S29,P26663
PF00998,RdRP_3,P26663
PF07652,Flavi_DEAD,P26663
PF12941,HCV_NS5a_C,P26663
PF01543,HCV_capsid,Q9WMX2
PF01542,HCV_core,Q9WMX2
PF01539,HCV_env,Q9WMX2
PF01560,HCV_NS1,Q9WMX2
PF01538,HCV_NS2,Q9WMX2
PF01006,HCV_NS4a,Q9WMX2
PF01001,HCV_NS4b,Q9WMX2
PF01506,HCV_NS5a,Q9WMX2
PF08300,HCV_NS5a_1a,Q9WMX2
PF08301,HCV_NS5a_1b,Q9WMX2
PF02907,Peptidase_S29,Q9WMX2
PF00998,RdRP_3,Q9WMX2
PF07652,Flavi_DEAD,Q9WMX2
PF12941,HCV_NS5a_C,Q9WMX2
PF00930,DPPIV_N,P27487
PF00326,Peptidase_S9,P27487
PF01494,FAD_binding_3,Q8KI25
PF00069,Pkinase,O43293
PF00069,Pkinase,P11309
PF00069,Pkinase,O14757
PF00667,FAD_binding_1,P29474
PF00258,Flavodoxin_1,P29474
PF00175,NAD_binding_1,P29474
PF02898,NO_synthase,P29474
PF07966,A1_Propeptide,P00797
PF00026,Asp,P00797
PF00026,Asp,P56817
PF00040,fn2,P14780
PF00045,Hemopexin,P14780
PF00413,Peptidase_M10,P14780
PF01471,PG_binding_1,P14780
PF00008,EGF,P08709
PF00594,Gla,P08709
PF00089,Trypsin,P08709
PF01108,Tissue_fac,P13726
PF09294,Interfer-bind,P13726
PF07714,Pkinase_Tyr,Q05397
PF03623,Focal_AT,Q05397
PF00373,FERM_M,Q05397
PF07714,Pkinase_Tyr,P54760
PF00041,fn3,P54760
PF01404,Ephrin_lbd,P54760
PF00536,SAM_1,P54760
PF14575,EphA2_TM,P54760
PF07699,GCC2_GCC3,P54760
PF07714,Pkinase_Tyr,P54760
PF00041,fn3,P54760
PF01404,Ephrin_lbd,P54760
PF00536,SAM_1,P54760
PF14575,EphA2_TM,P54760
PF07699,GCC2_GCC3,P54760
PF07714,Pkinase_Tyr,P54760
PF00041,fn3,P54760
PF01404,Ephrin_lbd,P54760
PF00536,SAM_1,P54760
PF14575,EphA2_TM,P54760
PF07699,GCC2_GCC3,P54760
PF07714,Pkinase_Tyr,P54760
PF00041,fn3,P54760
PF01404,Ephrin_lbd,P54760
PF00536,SAM_1,P54760
PF14575,EphA2_TM,P54760
PF07699,GCC2_GCC3,P54760
PF07714,Pkinase_Tyr,P54760
PF00041,fn3,P54760
PF01404,Ephrin_lbd,P54760
PF00536,SAM_1,P54760
PF14575,EphA2_TM,P54760
PF07699,GCC2_GCC3,P54760
PF07714,Pkinase_Tyr,P54760
PF00041,fn3,P54760
PF01404,Ephrin_lbd,P54760
PF00536,SAM_1,P54760
PF14575,EphA2_TM,P54760
PF07699,GCC2_GCC3,P54760
PF07714,Pkinase_Tyr,P54760
PF00041,fn3,P54760
PF01404,Ephrin_lbd,P54760
PF00536,SAM_1,P54760
PF14575,EphA2_TM,P54760
PF07699,GCC2_GCC3,P54760
PF07714,Pkinase_Tyr,P54760
PF00041,fn3,P54760
PF01404,Ephrin_lbd,P54760
PF00536,SAM_1,P54760
PF14575,EphA2_TM,P54760
PF07699,GCC2_GCC3,P54760
PF00069,Pkinase,P30291
PF01433,Peptidase_M1,P09960
PF09127,Leuk-A4-hydro_C,P09960
PF01433,Peptidase_M1,P09960
PF09127,Leuk-A4-hydro_C,P09960
PF01433,Peptidase_M1,P09960
PF09127,Leuk-A4-hydro_C,P09960
PF00008,EGF,P00742
PF00594,Gla,P00742
PF00089,Trypsin,P00742
PF00186,DHFR_1,P0ABQ4
PF00102,Y_phosphatase,P18031
PF00069,Pkinase,P28482
PF00069,Pkinase,P30291
PF00069,Pkinase,O14965
PF00069,Pkinase,P36897
PF01064,Activin_recp,P36897
PF08515,TGF_beta_GS,P36897
PF00069,Pkinase,P45983
PF00246,Peptidase_M14,P15086
PF02244,Propep_M14,P15086
PF00316,FBPase,P09467
PF00930,DPPIV_N,P27487
PF00326,Peptidase_S9,P27487
PF00640,PID,Q9UQF2
PF14604,SH3_9,Q9UQF2
PF00069,Pkinase,P45983
PF00271,Helicase_C,Q99AU2
PF01543,HCV_capsid,Q99AU2
PF01542,HCV_core,Q99AU2
PF01539,HCV_env,Q99AU2
PF01560,HCV_NS1,Q99AU2
PF01538,HCV_NS2,Q99AU2
PF01006,HCV_NS4a,Q99AU2
PF01001,HCV_NS4b,Q99AU2
PF01506,HCV_NS5a,Q99AU2
PF08300,HCV_NS5a_1a,Q99AU2
PF08301,HCV_NS5a_1b,Q99AU2
PF02907,Peptidase_S29,Q99AU2
PF00998,RdRP_3,Q99AU2
PF07652,Flavi_DEAD,Q99AU2
PF12941,HCV_NS5a_C,Q99AU2
PF07714,Pkinase_Tyr,P35968
PF00047,ig,P35968
PF07679,I-set,P35968
PF00271,Helicase_C,Q99AU2
PF01543,HCV_capsid,Q99AU2
PF01542,HCV_core,Q99AU2
PF01539,HCV_env,Q99AU2
PF01560,HCV_NS1,Q99AU2
PF01538,HCV_NS2,Q99AU2
PF01006,HCV_NS4a,Q99AU2
PF01001,HCV_NS4b,Q99AU2
PF01506,HCV_NS5a,Q99AU2
PF08300,HCV_NS5a_1a,Q99AU2
PF08301,HCV_NS5a_1b,Q99AU2
PF02907,Peptidase_S29,Q99AU2
PF00998,RdRP_3,Q99AU2
PF07652,Flavi_DEAD,Q99AU2
PF12941,HCV_NS5a_C,Q99AU2
PF00640,PID,Q9UQF2
PF14604,SH3_9,Q9UQF2
PF00069,Pkinase,P45983
PF00594,Gla,P00734
PF00051,Kringle,P00734
PF00089,Trypsin,P00734
PF09396,Thrombin_light,P00734
PF00008,EGF,P00742
PF00594,Gla,P00742
PF00089,Trypsin,P00742
PF00594,Gla,P00734
PF00051,Kringle,P00734
PF00089,Trypsin,P00734
PF09396,Thrombin_light,P00734
PF00008,EGF,P00742
PF00594,Gla,P00742
PF00089,Trypsin,P00742
PF00594,Gla,P00734
PF00051,Kringle,P00734
PF00089,Trypsin,P00734
PF09396,Thrombin_light,P00734
PF00294,PfkB,P55263
PF00026,Asp,P56817
PF00026,Asp,P56817
PF00040,fn2,P14780
PF00045,Hemopexin,P14780
PF00413,Peptidase_M10,P14780
PF01471,PG_binding_1,P14780
PF00104,Hormone_recep,P10275
PF00105,zf-C4,P10275
PF02166,Androgen_recep,P10275
PF07714,Pkinase_Tyr,P17948
PF00047,ig,P17948
PF07679,I-set,P17948
PF00102,Y_phosphatase,P18031
PF09156,Anthrax-tox_M,P15917
PF07737,ATLF,P15917
PF00719,Pyrophosphatase,Q3JUV5
PF01433,Peptidase_M1,P09960
PF09127,Leuk-A4-hydro_C,P09960
PF01661,Macro,P0C6X7
PF08716,nsp7,P0C6X7
PF08717,nsp8,P0C6X7
PF08710,nsp9,P0C6X7
PF05409,Peptidase_C30,P0C6X7
PF08715,Viral_protease,P0C6X7
PF09401,NSP10,P0C6X7
PF16348,Corona_NSP4_C,P0C6X7
PF12379,DUF3655,P0C6X7
PF16251,NAR,P0C6X7
PF11501,Nsp1,P0C6X7
PF12124,Nsp3_PL2pro,P0C6X7
PF11633,SUD-M,P0C6X7
PF06478,Corona_RPol_N,P0C6X7
PF06471,NSP11,P0C6X7
PF06460,NSP13,P0C6X7
PF01443,Viral_helicase1,P0C6X7
PF00104,Hormone_recep,P13631
PF00105,zf-C4,P13631
PF00102,Y_phosphatase,P18031
PF01565,FAD_binding_4,P08373
PF02873,MurB_C,P08373
PF07714,Pkinase_Tyr,P06239
PF00017,SH2,P06239
PF00018,SH3_1,P06239
PF00102,Y_phosphatase,P18031
PF00089,Trypsin,P03951
PF00024,PAN_1,P03951
PF00069,Pkinase,O15530
PF00355,Rieske,Q8GI16
PF00355,Rieske,Q84II6
PF11723,Aromatic_hydrox,Q84II6
PF00104,Hormone_recep,P37231
PF00105,zf-C4,P37231
PF12577,PPARgamma_N,P37231
PF00026,Asp,P56817
PF00557,Peptidase_M24,P0AE18
PF00557,Peptidase_M24,P0AE18
PF00667,FAD_binding_1,P35228
PF00258,Flavodoxin_1,P35228
PF00175,NAD_binding_1,P35228
PF02898,NO_synthase,P35228
PF00069,Pkinase,Q16539
PF00557,Peptidase_M24,P0AE18
PF00557,Peptidase_M24,P50579
PF00106,adh_short,P28845
PF00069,Pkinase,O14757
PF00316,FBPase,P09467
PF00557,Peptidase_M24,P50579
PF00069,Pkinase,O14757
PF00343,Phosphorylase,P06737
PF00106,adh_short,P28845
PF02518,HATPase_c,P07900
PF00183,HSP90,P07900
PF00667,FAD_binding_1,P35228
PF00258,Flavodoxin_1,P35228
PF00175,NAD_binding_1,P35228
PF02898,NO_synthase,P35228
PF02518,HATPase_c,P07900
PF00183,HSP90,P07900
PF00069,Pkinase,O14757
PF00316,FBPase,P09467
PF00557,Peptidase_M24,P50579
PF00557,Peptidase_M24,P50579
PF02518,HATPase_c,P07900
PF00183,HSP90,P07900
PF02518,HATPase_c,P07900
PF00183,HSP90,P07900
PF07714,Pkinase_Tyr,P35968
PF00047,ig,P35968
PF07679,I-set,P35968
PF00078,RVT_1,P03366
PF00540,Gag_p17,P03366
PF00607,Gag_p24,P03366
PF00552,IN_DBD_C,P03366
PF02022,Integrase_Zn,P03366
PF00075,RNase_H,P03366
PF00665,rve,P03366
PF00077,RVP,P03366
PF06815,RVT_connect,P03366
PF06817,RVT_thumb,P03366
PF00098,zf-CCHC,P03366
PF00078,RVT_1,P03367
PF00540,Gag_p17,P03367
PF00607,Gag_p24,P03367
PF00552,IN_DBD_C,P03367
PF02022,Integrase_Zn,P03367
PF00075,RNase_H,P03367
PF00665,rve,P03367
PF00077,RVP,P03367
PF06815,RVT_connect,P03367
PF06817,RVT_thumb,P03367
PF00098,zf-CCHC,P03367
PF00930,DPPIV_N,P27487
PF00326,Peptidase_S9,P27487
PF07654,C1-set,P01859
PF00645,zf-PARP,P09874
PF00644,PARP,P09874
PF00533,BRCT,P09874
PF08063,PADR1,P09874
PF02877,PARP_reg,P09874
PF05406,WGR,P09874
PF01804,Penicil_amidase,P06875
PF00078,RVT_1,P03366
PF00540,Gag_p17,P03366
PF00607,Gag_p24,P03366
PF00552,IN_DBD_C,P03366
PF02022,Integrase_Zn,P03366
PF00075,RNase_H,P03366
PF00665,rve,P03366
PF00077,RVP,P03366
PF06815,RVT_connect,P03366
PF06817,RVT_thumb,P03366
PF00098,zf-CCHC,P03366
PF00078,RVT_1,P04585
PF00540,Gag_p17,P04585
PF00607,Gag_p24,P04585
PF00552,IN_DBD_C,P04585
PF02022,Integrase_Zn,P04585
PF00075,RNase_H,P04585
PF00665,rve,P04585
PF00077,RVP,P04585
PF06815,RVT_connect,P04585
PF06817,RVT_thumb,P04585
PF00098,zf-CCHC,P04585
PF07714,Pkinase_Tyr,P35968
PF00047,ig,P35968
PF07679,I-set,P35968
PF07714,Pkinase_Tyr,P35968
PF00047,ig,P35968
PF07679,I-set,P35968
PF00454,PI3_PI4_kinase,P48736
PF00792,PI3K_C2,P48736
PF00794,PI3K_rbd,P48736
PF00613,PI3Ka,P48736
PF07714,Pkinase_Tyr,P12931
PF00017,SH2,P12931
PF00018,SH3_1,P12931
PF00069,Pkinase,O14757
PF00078,RVT_1,P03366
PF00540,Gag_p17,P03366
PF00607,Gag_p24,P03366
PF00552,IN_DBD_C,P03366
PF02022,Integrase_Zn,P03366
PF00075,RNase_H,P03366
PF00665,rve,P03366
PF00077,RVP,P03366
PF06815,RVT_connect,P03366
PF06817,RVT_thumb,P03366
PF00098,zf-CCHC,P03366
PF01593,Amino_oxidase,P56601
PF01593,Amino_oxidase,P32397
PF02525,Flavodoxin_2,P16083
PF00069,Pkinase,Q96GD4
PF03941,INCENP_ARK-bind,Q9NQS7
PF12178,INCENP_N,Q9NQS7
PF03414,Glyco_transf_6,P16442
PF01126,Heme_oxygenase,P09601
PF00078,RVT_1,P03366
PF00540,Gag_p17,P03366
PF00607,Gag_p24,P03366
PF00552,IN_DBD_C,P03366
PF02022,Integrase_Zn,P03366
PF00075,RNase_H,P03366
PF00665,rve,P03366
PF00077,RVP,P03366
PF06815,RVT_connect,P03366
PF06817,RVT_thumb,P03366
PF00098,zf-CCHC,P03366
PF00698,Acyl_transf_1,Q8IVS2
PF00026,Asp,P56817
PF00026,Asp,P56817
PF02800,Gp_dh_C,P04406
PF00044,Gp_dh_N,P04406
PF00006,ATP-synt_ab,P21281
PF00306,ATP-synt_ab_C,P21281
PF02874,ATP-synt_ab_N,P21281
PF00169,PH,Q99418
PF01369,Sec7,Q99418
PF00025,Arf,P84077
PF00384,Molybdopterin,P09152
PF01568,Molydop_binding,P09152
PF14710,Nitr_red_alph_N,P09152
PF13247,Fer4_11,P11349
PF14711,Nitr_red_bet_C,P11349
PF02665,Nitrate_red_gam,P11350
PF00230,MIP,P60844
PF00850,Hist_deacetyl,Q9BY41
PF00246,Peptidase_M14,P15085
PF02244,Propep_M14,P15085
PF07977,FabA,Q5G940
PF00594,Gla,P00734
PF00051,Kringle,P00734
PF00089,Trypsin,P00734
PF09396,Thrombin_light,P00734
PF01028,Topoisom_I,P11387
PF02919,Topoisom_I_N,P11387
PF14370,Topo_C_assoc,P11387
PF03331,LpxC,O67648
PF00930,DPPIV_N,P27487
PF00326,Peptidase_S9,P27487
PF03414,Glyco_transf_6,P16442
PF00349,Hexokinase_1,P35557
PF03727,Hexokinase_2,P35557
PF00349,Hexokinase_1,P35557
PF03727,Hexokinase_2,P35557
PF00069,Pkinase,O14965
PF00069,Pkinase,O14965
PF00194,Carb_anhydrase,P00918
PF00069,Pkinase,Q00535
PF03261,CDK5_activator,Q15078
PF00496,SBP_bac_5,P06202
PF00078,RVT_1,P16088
PF00552,IN_DBD_C,P16088
PF02022,Integrase_Zn,P16088
PF00075,RNase_H,P16088
PF00665,rve,P16088
PF00077,RVP,P16088
PF06815,RVT_connect,P16088
PF06817,RVT_thumb,P16088
PF00692,dUTPase,P16088
PF00594,Gla,P00734
PF00051,Kringle,P00734
PF00089,Trypsin,P00734
PF09396,Thrombin_light,P00734
PF00232,Glyco_hydro_1,Q08638
PF00089,Trypsin,P07477
PF07714,Pkinase_Tyr,P08581
PF01833,TIG,P08581
PF01437,PSI,P08581
PF01403,Sema,P08581
PF00232,Glyco_hydro_1,Q08638
PF07654,C1-set,P01857
PF00724,Oxidored_FMN,P71278
PF00252,Ribosomal_L16,Q96L21
PF00572,Ribosomal_L13,P40429
PF00238,Ribosomal_L14,P62829
PF00827,Ribosomal_L15e,P61313
PF01280,Ribosomal_L19e,P84098
PF00276,Ribosomal_L23,P62750
PF03939,Ribosomal_L23eN,P62750
PF01246,Ribosomal_L24e,Q9UHA3
PF00467,KOW,Q9UNX3
PF16906,Ribosomal_L26,Q9UNX3
PF00181,Ribosomal_L2,P62917
PF03947,Ribosomal_L2_C,P62917
PF01907,Ribosomal_L37e,P61927
PF00297,Ribosomal_L3,P39023
PF00281,Ribosomal_L5,P62913
PF00673,Ribosomal_L5_C,P62913
PF01248,Ribosomal_L7Ae,P55769
PF07654,C1-set,P01859
PF07654,C1-set,P01857
PF07654,C1-set,P01834
PF07686,V-set,P06310
PF00594,Gla,P00734
PF00051,Kringle,P00734
PF00089,Trypsin,P00734
PF09396,Thrombin_light,P00734
PF00008,EGF,P08709
PF00594,Gla,P08709
PF00089,Trypsin,P08709
PF00557,Peptidase_M24,P50579
PF03414,Glyco_transf_6,P16442
PF00069,Pkinase,Q00534
PF00134,Cyclin_N,Q01043
PF09241,Herp-Cyclin,Q01043
PF00089,Trypsin,P17538
PF02746,MR_MLE_N,P11444
PF13378,MR_MLE_C,P11444
PF00069,Pkinase,O75460
PF06479,Ribonuc_2-5A,O75460
PF00089,Trypsin,P17538
PF00006,ATP-synt_ab,P25705
PF00306,ATP-synt_ab_C,P25705
PF02874,ATP-synt_ab_N,P25705
PF00006,ATP-synt_ab,P06576
PF00306,ATP-synt_ab_C,P06576
PF02874,ATP-synt_ab_N,P06576
PF00231,ATP-synt,P36542
PF02525,Flavodoxin_2,P15559
PF00121,TIM,P60174
PF00667,FAD_binding_1,P35228
PF00258,Flavodoxin_1,P35228
PF00175,NAD_binding_1,P35228
PF02898,NO_synthase,P35228
PF00667,FAD_binding_1,P29474
PF00258,Flavodoxin_1,P29474
PF00175,NAD_binding_1,P29474
PF02898,NO_synthase,P29474
PF00667,FAD_binding_1,P35228
PF00258,Flavodoxin_1,P35228
PF00175,NAD_binding_1,P35228
PF02898,NO_synthase,P35228
PF00045,Hemopexin,P08254
PF00413,Peptidase_M10,P08254
PF01471,PG_binding_1,P08254
PF00561,Abhydrolase_1,O32449
PF02276,CytoC_RC,P07173
PF05239,PRC,P06008
