id,name,organism,known_action,position,parent_key
BE0001478,Genome polyprotein,HCV,unknown,1,DB07200
BE0002403,RNA-dependent RNA-polymerase,Hepatitis C virus,unknown,2,DB07200
BE0000853,Macrophage colony-stimulating factor 1 receptor,Human,unknown,1,DB07202
BE0003734,Cyclin-A2,Human,unknown,1,DB07203
BE0001072,Cyclin-dependent kinase 2,Human,unknown,2,DB07203
BE0003762,cAMP-dependent protein kinase inhibitor alpha,Human,unknown,1,DB07204
BE0003761,cAMP-dependent protein kinase catalytic subunit alpha,Human,unknown,2,DB07204
BE0000230,"Tyrosine--tRNA ligase, cytoplasmic",Human,unknown,1,DB07205
BE0000988,Beta-secretase 1,Human,unknown,1,DB07206
BE0000333,Coagulation factor VII,Human,unknown,1,DB07207
BE0001178,Tissue factor,Human,unknown,2,DB07207
BE0000215,Peroxisome proliferator-activated receptor gamma,Human,unknown,1,DB07208
BE0000215,Peroxisome proliferator-activated receptor gamma,Human,unknown,1,DB07209
BE0001072,Cyclin-dependent kinase 2,Human,unknown,1,DB07210
BE0000048,Prothrombin,Human,unknown,1,DB07211
BE0000216,Coagulation factor X,Human,unknown,2,DB07211
BE0001021,Coagulation factor XI,Human,unknown,1,DB07212
BE0003382,Serine/threonine-protein kinase Chk1,Human,unknown,1,DB07213
BE0003728,Nuclear receptor coactivator 1,Human,unknown,1,DB07215
BE0000071,Peroxisome proliferator-activated receptor alpha,Human,unknown,2,DB07215
BE0002373,Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha,Human,unknown,1,DB07216
BE0002372,Protein farnesyltransferase subunit beta,Human,unknown,2,DB07216
BE0001097,Mitogen-activated protein kinase 10,Human,unknown,1,DB07217
BE0003789,C-Jun-amino-terminal kinase-interacting protein 1,Human,unknown,1,DB07218
BE0003790,Mitogen-activated protein kinase 8,Human,unknown,2,DB07218
BE0000939,Cathepsin B,Human,unknown,1,DB07219
BE0001072,Cyclin-dependent kinase 2,Human,unknown,1,DB07220
BE0003570,Geranylgeranyl pyrophosphate synthase,Human,unknown,1,DB07221
BE0000332,Enoyl-[acyl-carrier-protein] reductase [NADH],Mycobacterium tuberculosis,unknown,1,DB07222
BE0000939,Cathepsin B,Human,unknown,1,DB07223
BE0000939,Cathepsin B,Human,unknown,1,DB07224
BE0000939,Cathepsin B,Human,unknown,1,DB07225
BE0003335,Wee1-like protein kinase,Human,unknown,1,DB07226
BE0002373,Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha,Human,unknown,1,DB07227
BE0002372,Protein farnesyltransferase subunit beta,Human,unknown,2,DB07227
BE0001142,Geranylgeranyl transferase type-1 subunit beta,Human,unknown,3,DB07227
BE0003382,Serine/threonine-protein kinase Chk1,Human,unknown,1,DB07228
BE0001739,Trypsin-1,Human,unknown,1,DB07229
BE0000792,Estrogen receptor beta,Human,unknown,1,DB07230
BE0003728,Nuclear receptor coactivator 1,Human,unknown,2,DB07230
BE0000939,Cathepsin B,Human,unknown,1,DB07231
BE0001717,Poly [ADP-ribose] polymerase 1,Human,unknown,1,DB07232
BE0003798,Poly [ADP-ribose] polymerase 2,Human,unknown,2,DB07232
BE0003754,Disintegrin and metalloproteinase domain-containing protein 17,Human,unknown,1,DB07233
BE0001373,MAP kinase-activated protein kinase 2,Human,unknown,1,DB07234
BE0003761,cAMP-dependent protein kinase catalytic subunit alpha,Human,unknown,1,DB07235
BE0000792,Estrogen receptor beta,Human,unknown,1,DB07236
BE0003728,Nuclear receptor coactivator 1,Human,unknown,2,DB07236
BE0001680,Leukotriene A-4 hydrolase,Human,unknown,1,DB07237
BE0001478,Genome polyprotein,HCV,unknown,1,DB07238
BE0003799,Genome polyprotein,HCV,unknown,2,DB07238
BE0000854,Dipeptidyl peptidase 4,Human,unknown,1,DB07239
BE0003800,Putative FAD-monooxygenase,Nocardia aerocolonigenes,unknown,1,DB07241
BE0003788,Death-associated protein kinase 3,Human,unknown,1,DB07242
BE0001277,Serine/threonine-protein kinase pim-1,Human,unknown,2,DB07242
BE0003382,Serine/threonine-protein kinase Chk1,Human,unknown,1,DB07243
BE0000263,"Nitric oxide synthase, endothelial",Human,unknown,1,DB07244
BE0000270,Renin,Human,unknown,2,DB07244
BE0000988,Beta-secretase 1,Human,unknown,1,DB07245
BE0000058,Matrix metalloproteinase-9,Human,unknown,1,DB07246
BE0000333,Coagulation factor VII,Human,unknown,1,DB07247
BE0001178,Tissue factor,Human,unknown,2,DB07247
BE0003090,Focal adhesion kinase 1,Human,unknown,1,DB07248
BE0002453,Ephrin type-B receptor 4,Human,unknown,1,DB07249
BE0002453,Ephrin type-B receptor 4,Human,unknown,1,DB07250
BE0002453,Ephrin type-B receptor 4,Human,unknown,1,DB07251
BE0002453,Ephrin type-B receptor 4,Human,unknown,1,DB07252
BE0002453,Ephrin type-B receptor 4,Human,unknown,1,DB07253
BE0002453,Ephrin type-B receptor 4,Human,unknown,1,DB07254
BE0002453,Ephrin type-B receptor 4,Human,unknown,1,DB07255
BE0002453,Ephrin type-B receptor 4,Human,unknown,1,DB07256
BE0003335,Wee1-like protein kinase,Human,unknown,1,DB07257
BE0001680,Leukotriene A-4 hydrolase,Human,unknown,1,DB07258
BE0001680,Leukotriene A-4 hydrolase,Human,unknown,1,DB07259
BE0001680,Leukotriene A-4 hydrolase,Human,unknown,1,DB07260
BE0000216,Coagulation factor X,Human,unknown,1,DB07261
BE0002010,Dihydrofolate reductase,Escherichia coli (strain K12),unknown,1,DB07262
BE0000623,Tyrosine-protein phosphatase non-receptor type 1,Human,unknown,1,DB07263
BE0000923,Mitogen-activated protein kinase 1,Human,unknown,1,DB07264
BE0003335,Wee1-like protein kinase,Human,unknown,1,DB07265
BE0000991,Aurora kinase A,Human,unknown,1,DB07266
BE0003782,TGF-beta receptor type-1,Human,unknown,1,DB07267
BE0003790,Mitogen-activated protein kinase 8,Human,unknown,1,DB07268
BE0003257,Carboxypeptidase B,Human,unknown,1,DB07269
BE0002431,"Fructose-1,6-bisphosphatase 1",Human,unknown,1,DB07270
BE0000854,Dipeptidyl peptidase 4,Human,unknown,1,DB07271
BE0003789,C-Jun-amino-terminal kinase-interacting protein 1,Human,unknown,1,DB07272
BE0003790,Mitogen-activated protein kinase 8,Human,unknown,2,DB07272
BE0003752,Genome polyprotein,Hepatitis C virus subtype 1b,unknown,1,DB07273
BE0000369,Vascular endothelial growth factor receptor 2,Human,unknown,1,DB07274
BE0003752,Genome polyprotein,Hepatitis C virus subtype 1b,unknown,1,DB07275
BE0003789,C-Jun-amino-terminal kinase-interacting protein 1,Human,unknown,1,DB07276
BE0003790,Mitogen-activated protein kinase 8,Human,unknown,2,DB07276
BE0000048,Prothrombin,Human,unknown,1,DB07277
BE0000216,Coagulation factor X,Human,unknown,2,DB07277
BE0000048,Prothrombin,Human,unknown,1,DB07278
BE0000216,Coagulation factor X,Human,unknown,2,DB07278
BE0000048,Prothrombin,Human,unknown,1,DB07279
BE0003540,Adenosine kinase,Human,unknown,1,DB07280
BE0000988,Beta-secretase 1,Human,unknown,1,DB07281
BE0000988,Beta-secretase 1,Human,unknown,1,DB07284
BE0000058,Matrix metalloproteinase-9,Human,unknown,1,DB07285
BE0000132,Androgen receptor,Human,unknown,1,DB07286
BE0000332,Enoyl-[acyl-carrier-protein] reductase [NADH],Mycobacterium tuberculosis,unknown,1,DB07287
BE0000029,Vascular endothelial growth factor receptor 1,Human,unknown,1,DB07288
BE0000623,Tyrosine-protein phosphatase non-receptor type 1,Human,unknown,1,DB07289
BE0001363,Lethal factor,Bacillus anthracis,unknown,1,DB07290
BE0003737,Inorganic pyrophosphatase,Burkholderia pseudomallei (strain 1710b),unknown,1,DB07291
BE0001680,Leukotriene A-4 hydrolase,Human,unknown,1,DB07292
BE0003801,Replicase polyprotein 1ab,SARS-CoV,unknown,1,DB07293
BE0000144,Retinoic acid receptor gamma,Human,unknown,1,DB07294
BE0000623,Tyrosine-protein phosphatase non-receptor type 1,Human,unknown,1,DB07295
BE0002971,UDP-N-acetylenolpyruvoylglucosamine reductase,Escherichia coli (strain K12),unknown,1,DB07296
BE0000842,Tyrosine-protein kinase Lck,Human,unknown,1,DB07297
BE0000623,Tyrosine-protein phosphatase non-receptor type 1,Human,unknown,1,DB07298
BE0001021,Coagulation factor XI,Human,unknown,1,DB07299
BE0001193,3-phosphoinositide-dependent protein kinase 1,Human,unknown,1,DB07300
BE0003802,Ferredoxin CarAc,Pseudomonas resinovorans,unknown,1,DB07301
BE0003803,Terminal oxygenase component of carbazole,Janthinobacterium sp. (strain J3),unknown,2,DB07301
BE0000215,Peroxisome proliferator-activated receptor gamma,Human,unknown,1,DB07302
BE0000988,Beta-secretase 1,Human,unknown,1,DB07303
BE0002012,Methionine aminopeptidase,Escherichia coli (strain K12),unknown,1,DB07304
BE0002012,Methionine aminopeptidase,Escherichia coli (strain K12),unknown,1,DB07305
BE0000005,"Nitric oxide synthase, inducible",Human,unknown,1,DB07306
BE0001019,Mitogen-activated protein kinase 14,Human,unknown,1,DB07307
BE0002012,Methionine aminopeptidase,Escherichia coli (strain K12),unknown,1,DB07308
BE0001534,Methionine aminopeptidase 2,Human,unknown,1,DB07309
BE0000329,Corticosteroid 11-beta-dehydrogenase isozyme 1,Human,unknown,1,DB07310
BE0003382,Serine/threonine-protein kinase Chk1,Human,unknown,1,DB07311
BE0002431,"Fructose-1,6-bisphosphatase 1",Human,unknown,1,DB07312
BE0001534,Methionine aminopeptidase 2,Human,unknown,1,DB07313
BE0003382,Serine/threonine-protein kinase Chk1,Human,unknown,1,DB07314
BE0000007,"Glycogen phosphorylase, liver form",Human,unknown,1,DB07315
BE0000329,Corticosteroid 11-beta-dehydrogenase isozyme 1,Human,unknown,1,DB07316
BE0001120,Heat shock protein HSP 90-alpha,Human,unknown,1,DB07317
BE0000005,"Nitric oxide synthase, inducible",Human,unknown,1,DB07318
BE0001120,Heat shock protein HSP 90-alpha,Human,unknown,1,DB07319
BE0003382,Serine/threonine-protein kinase Chk1,Human,unknown,1,DB07320
BE0002431,"Fructose-1,6-bisphosphatase 1",Human,unknown,1,DB07321
BE0001534,Methionine aminopeptidase 2,Human,unknown,1,DB07322
BE0001534,Methionine aminopeptidase 2,Human,unknown,1,DB07323
BE0001120,Heat shock protein HSP 90-alpha,Human,unknown,1,DB07324
BE0001120,Heat shock protein HSP 90-alpha,Human,unknown,1,DB07325
BE0000369,Vascular endothelial growth factor receptor 2,Human,unknown,1,DB07326
BE0002050,Gag-Pol polyprotein,HIV-1,unknown,1,DB07327
BE0003804,Gag-Pol polyprotein,HIV-1,unknown,2,DB07327
BE0000854,Dipeptidyl peptidase 4,Human,unknown,1,DB07328
BE0003805,Ig gamma-2 chain C region,Human,unknown,1,DB07329
BE0001717,Poly [ADP-ribose] polymerase 1,Human,unknown,1,DB07330
BE0003806,Penicillin G acylase,Escherichia coli,unknown,1,DB07331
BE0002050,Gag-Pol polyprotein,HIV-1,unknown,1,DB07332
BE0001594,Gag-Pol polyprotein,HIV-1,unknown,2,DB07332
BE0000369,Vascular endothelial growth factor receptor 2,Human,unknown,1,DB07333
BE0000369,Vascular endothelial growth factor receptor 2,Human,unknown,1,DB07334
BE0001315,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform",Human,unknown,1,DB07335
BE0000838,Proto-oncogene tyrosine-protein kinase Src,Human,unknown,2,DB07335
BE0003382,Serine/threonine-protein kinase Chk1,Human,unknown,1,DB07336
BE0002050,Gag-Pol polyprotein,HIV-1,unknown,1,DB07337
BE0003807,Protoporphyrinogen oxidase,Myxococcus xanthus,unknown,1,DB07338
BE0003808,Protoporphyrinogen oxidase,Bacillus subtilis (strain 168),unknown,2,DB07338
BE0000220,Ribosyldihydronicotinamide dehydrogenase [quinone],Human,unknown,1,DB07339
BE0003404,Aurora kinase B,Human,unknown,1,DB07340
BE0003809,Inner centromere protein,Human,unknown,2,DB07340
BE0000214,Histo-blood group ABO system transferase,Human,unknown,1,DB07341
BE0000735,Heme oxygenase 1,Human,unknown,1,DB07342
BE0002050,Gag-Pol polyprotein,HIV-1,unknown,1,DB07343
BE0003812,"Malonyl-CoA-acyl carrier protein transacylase, mitochondrial",Human,unknown,1,DB07344
BE0000988,Beta-secretase 1,Human,unknown,1,DB07345
BE0000988,Beta-secretase 1,Human,unknown,1,DB07346
BE0000542,Glyceraldehyde-3-phosphate dehydrogenase,Human,unknown,1,DB07347
BE0003813,"V-type proton ATPase subunit B, brain isoform",Human,unknown,2,DB07347
BE0002654,Cytohesin-2,Human,unknown,1,DB07348
BE0003814,ADP-ribosylation factor 1,Human,unknown,2,DB07348
BE0003815,Respiratory nitrate reductase 1 alpha chain,Escherichia coli (strain K12),unknown,1,DB07349
BE0003816,Respiratory nitrate reductase 1 beta chain,Escherichia coli (strain K12),unknown,2,DB07349
BE0003817,Respiratory nitrate reductase 1 gamma chain,Escherichia coli (strain K12),unknown,3,DB07349
BE0003818,Aquaporin Z,Escherichia coli (strain K12),unknown,4,DB07349
BE0001608,Histone deacetylase 8,Human,unknown,1,DB07350
BE0003753,Carboxypeptidase A1,Human,unknown,1,DB07351
BE0003757,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ,Helicobacter pylori,unknown,1,DB07352
BE0000048,Prothrombin,Human,unknown,1,DB07353
BE0000971,DNA topoisomerase 1,Human,unknown,1,DB07354
BE0001333,UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase,Aquifex aeolicus (strain VF5),unknown,1,DB07355
BE0000854,Dipeptidyl peptidase 4,Human,unknown,1,DB07356
BE0000214,Histo-blood group ABO system transferase,Human,unknown,1,DB07357
BE0001056,Glucokinase,Human,unknown,1,DB07358
BE0001056,Glucokinase,Human,unknown,1,DB07359
BE0000991,Aurora kinase A,Human,unknown,1,DB07360
BE0000991,Aurora kinase A,Human,unknown,1,DB07362
BE0000322,Carbonic anhydrase 2,Human,unknown,1,DB07363
BE0000890,Cyclin-dependent kinase 5,Human,unknown,1,DB07364
BE0003819,Cyclin-dependent kinase 5 activator 1,Human,unknown,2,DB07364
BE0003820,Periplasmic oligopeptide-binding protein,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720),unknown,1,DB07365
BE0001400,Pol polyprotein,FIV,unknown,2,DB07365
BE0000048,Prothrombin,Human,unknown,1,DB07366
BE0001810,Beta-glucosidase A,Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099),unknown,1,DB07367
BE0001739,Trypsin-1,Human,unknown,1,DB07368
BE0000915,Hepatocyte growth factor receptor,Human,unknown,1,DB07369
BE0001810,Beta-glucosidase A,Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099),unknown,1,DB07370
BE0002815,Ig gamma-1 chain C region,Human,unknown,1,DB07371
BE0002499,Pentaerythritol tetranitrate reductase,Enterobacter cloacae,unknown,1,DB07373
BE0003823,60S ribosomal protein L10-like,Human,unknown,1,DB07374
BE0003824,60S ribosomal protein L13a,Human,unknown,2,DB07374
BE0003825,60S ribosomal protein L23,Human,unknown,3,DB07374
BE0003826,60S ribosomal protein L15,Human,unknown,4,DB07374
BE0003827,60S ribosomal protein L19,Human,unknown,5,DB07374
BE0003828,60S ribosomal protein L23a,Human,unknown,6,DB07374
BE0003829,Probable ribosome biogenesis protein RLP24,Human,unknown,7,DB07374
BE0003830,60S ribosomal protein L26-like 1,Human,unknown,8,DB07374
BE0003831,60S ribosomal protein L8,Human,unknown,9,DB07374
BE0003832,60S ribosomal protein L37,Human,unknown,10,DB07374
BE0003833,60S ribosomal protein L3,Human,unknown,11,DB07374
BE0003834,60S ribosomal protein L11,Human,unknown,12,DB07374
BE0003835,NHP2-like protein 1,Human,unknown,13,DB07374
BE0003805,Ig gamma-2 chain C region,Human,unknown,1,DB07375
BE0002815,Ig gamma-1 chain C region,Human,unknown,2,DB07375
BE0003836,Ig kappa chain C region,Human,unknown,3,DB07375
BE0003837,Ig kappa chain V-II region RPMI 6410,Human,unknown,4,DB07375
BE0000048,Prothrombin,Human,unknown,1,DB07376
BE0000333,Coagulation factor VII,Human,unknown,2,DB07376
BE0001534,Methionine aminopeptidase 2,Human,unknown,1,DB07377
BE0000214,Histo-blood group ABO system transferase,Human,unknown,1,DB07378
BE0002212,Cyclin-dependent kinase 6,Human,unknown,1,DB07379
BE0003838,Cyclin homolog,SaHV-2,unknown,2,DB07379
BE0003531,Chymotrypsinogen B,Human,unknown,1,DB07380
BE0001498,Mandelate racemase,Pseudomonas putida,unknown,1,DB07381
BE0003839,Serine/threonine-protein kinase/endoribonuclease IRE1,Human,unknown,1,DB07382
BE0003531,Chymotrypsinogen B,Human,unknown,1,DB07383
BE0003840,"ATP synthase subunit alpha, mitochondrial",Human,unknown,1,DB07384
BE0003841,"ATP synthase subunit beta, mitochondrial",Human,unknown,2,DB07384
BE0003842,"ATP synthase subunit gamma, mitochondrial",Human,unknown,3,DB07384
BE0001184,NAD(P)H dehydrogenase [quinone] 1,Human,unknown,1,DB07385
BE0003844,Triosephosphate isomerase,Human,unknown,1,DB07387
BE0000005,"Nitric oxide synthase, inducible",Human,unknown,1,DB07388
BE0000263,"Nitric oxide synthase, endothelial",Human,unknown,2,DB07388
BE0000005,"Nitric oxide synthase, inducible",Human,unknown,1,DB07389
BE0001116,Stromelysin-1,Human,unknown,1,DB07390
BE0001982,Proline iminopeptidase,Serratia marcescens,unknown,1,DB07391
BE0003849,Photosynthetic reaction center cytochrome c subunit,Rhodopseudomonas viridis,unknown,1,DB07392
BE0003850,Reaction center protein H chain,Rhodopseudomonas viridis,unknown,2,DB07392
BE0003851,Reaction center protein L chain,Rhodopseudomonas viridis,unknown,3,DB07392
BE0003852,Reaction center protein M chain,Rhodopseudomonas viridis,unknown,4,DB07392
BE0000648,"Glutathione reductase, mitochondrial",Human,unknown,1,DB07393
BE0003840,"ATP synthase subunit alpha, mitochondrial",Human,unknown,1,DB07394
BE0003841,"ATP synthase subunit beta, mitochondrial",Human,unknown,2,DB07394
BE0003842,"ATP synthase subunit gamma, mitochondrial",Human,unknown,3,DB07394
BE0000007,"Glycogen phosphorylase, liver form",Human,unknown,1,DB07395
BE0000007,"Glycogen phosphorylase, liver form",Human,unknown,1,DB07396
BE0001182,Neutrophil collagenase,Human,unknown,1,DB07397
BE0003853,Serine/threonine-protein kinase PknG,Mycobacterium tuberculosis,unknown,1,DB07398
BE0000048,Prothrombin,Human,unknown,1,DB07400
BE0003854,"Cytochrome c1, heme protein, mitochondrial",Human,unknown,1,DB07401
BE0000938,Cytochrome b,Human,unknown,2,DB07401
BE0001005,"Cytochrome b-c1 complex subunit 1, mitochondrial",Human,unknown,3,DB07401
BE0003855,"Cytochrome b-c1 complex subunit 2, mitochondrial",Human,unknown,4,DB07401
BE0003856,"Cytochrome b-c1 complex subunit 6, mitochondrial",Human,unknown,5,DB07401
BE0003857,Cytochrome b-c1 complex subunit 8,Human,unknown,6,DB07401
BE0003858,"Cytochrome b-c1 complex subunit Rieske, mitochondrial",Human,unknown,7,DB07401
BE0003859,Cytochrome b-c1 complex subunit 10,Human,unknown,8,DB07401
BE0003860,Cytochrome b-c1 complex subunit 7,Human,unknown,9,DB07401
BE0003861,Cytochrome b-c1 complex subunit 9,Human,unknown,10,DB07401
BE0003862,"[Pyruvate dehydrogenase [lipoamide]] kinase isozyme 1, mitochondrial",Human,unknown,1,DB07403
BE0003350,"Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)",Escherichia coli (strain K12),unknown,1,DB07404
BE0000005,"Nitric oxide synthase, inducible",Human,unknown,1,DB07405
BE0001373,MAP kinase-activated protein kinase 2,Human,unknown,1,DB07406
BE0002012,Methionine aminopeptidase,Escherichia coli (strain K12),unknown,1,DB07407
BE0002012,Methionine aminopeptidase,Escherichia coli (strain K12),unknown,1,DB07408
BE0003350,"Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)",Escherichia coli (strain K12),unknown,1,DB07409
BE0003570,Geranylgeranyl pyrophosphate synthase,Human,unknown,1,DB07410
BE0003350,"Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)",Escherichia coli (strain K12),unknown,2,DB07410
BE0001968,Alpha-lytic protease,Lysobacter enzymogenes,unknown,1,DB07411
BE0000854,Dipeptidyl peptidase 4,Human,unknown,1,DB07412
BE0003863,Hydroxymycolate synthase MmaA4,Mycobacterium tuberculosis,unknown,1,DB07413
BE0001478,Genome polyprotein,HCV,unknown,1,DB07414
BE0000988,Beta-secretase 1,Human,unknown,1,DB07415
BE0001355,pH-gated potassium channel KcsA,Streptomyces lividans,unknown,1,DB07416
BE0003836,Ig kappa chain C region,Human,unknown,2,DB07416
BE0003864,pH-gated potassium channel KcsA,Streptomyces coelicolor (strain ATCC BAA-471 / A3(2) / M145),unknown,3,DB07416
BE0003865,Uncharacterized protein PA1000,Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228),unknown,1,DB07418
BE0000132,Androgen receptor,Human,unknown,1,DB07419
BE0003866,Dehydrosqualene synthase,Staphylococcus aureus,unknown,1,DB07420
BE0000132,Androgen receptor,Human,unknown,1,DB07421
BE0000132,Androgen receptor,Human,unknown,1,DB07422
BE0000132,Androgen receptor,Human,unknown,1,DB07423
BE0003866,Dehydrosqualene synthase,Staphylococcus aureus,unknown,1,DB07424
BE0003867,"Thyroid hormone receptor, alpha isoform 1 variant",Human,unknown,1,DB07425
BE0000315,Thyroid hormone receptor beta,Human,unknown,2,DB07425
BE0003350,"Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)",Escherichia coli (strain K12),unknown,1,DB07426
BE0000130,Hemoglobin subunit alpha,Human,unknown,1,DB07427
BE0000629,Hemoglobin subunit beta,Human,unknown,2,DB07427
BE0000130,Hemoglobin subunit alpha,Human,unknown,1,DB07428
BE0000629,Hemoglobin subunit beta,Human,unknown,2,DB07428
BE0003868,3-oxoacyl-[acyl-carrier-protein] synthase 3,Enterococcus faecalis (strain ATCC 700802 / V583),unknown,1,DB07429
BE0001373,MAP kinase-activated protein kinase 2,Human,unknown,1,DB07430
BE0001373,MAP kinase-activated protein kinase 2,Human,unknown,1,DB07431
BE0001072,Cyclin-dependent kinase 2,Human,unknown,2,DB07431
BE0003869,Beta-hexosaminidase,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),unknown,1,DB07432
BE0004258,O-GlcNAcase BT_4395,Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / NCTC 10582 / E50 / VPI-5482),unknown,2,DB07432
BE0003758,Chymotrypsin-like elastase family member 1,Human,unknown,1,DB07433
BE0003783,Thermolysin,Bacillus thermoproteolyticus,unknown,1,DB07434
BE0003870,DNA polymerase kappa,Human,unknown,1,DB07435
BE0003871,DNA polymerase I,Geobacillus stearothermophilus,unknown,2,DB07435
BE0001331,Capsid scaffolding protein,HHV-5,unknown,1,DB07436
BE0001224,Uridine phosphorylase,Escherichia coli (strain K12),unknown,1,DB07437
BE0002456,Uridine phosphorylase 1,Human,unknown,2,DB07437
BE0001224,Uridine phosphorylase,Escherichia coli (strain K12),unknown,1,DB07439
BE0000048,Prothrombin,Human,unknown,1,DB07440
BE0002815,Ig gamma-1 chain C region,Human,unknown,1,DB07441
BE0003836,Ig kappa chain C region,Human,unknown,2,DB07441
BE0000382,"Dihydroorotate dehydrogenase (quinone), mitochondrial",Human,unknown,1,DB07443
BE0001776,Death-associated protein kinase 1,Human,unknown,1,DB07444
BE0003880,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ,Helicobacter pylori (strain ATCC 700392 / 26695),unknown,1,DB07445
BE0001198,Macrophage metalloelastase,Human,unknown,1,DB07446
BE0003610,3-oxo-5-beta-steroid 4-dehydrogenase,Human,unknown,1,DB07447
BE0003882,Cytosol aminopeptidase,Human,unknown,1,DB07448
BE0001092,Protein-arginine deiminase type-4,Human,unknown,1,DB07449
BE0000747,Aldose reductase,Human,unknown,1,DB07450
BE0002050,Gag-Pol polyprotein,HIV-1,unknown,1,DB07451
BE0001405,Queuine tRNA-ribosyltransferase,Zymomonas mobilis subsp. mobilis (strain ATCC 31821 / ZM4 / CP4),unknown,1,DB07452
BE0002433,Cytochrome P450 1A2,Human,unknown,1,DB07453
BE0000132,Androgen receptor,Human,unknown,1,DB07454
BE0000829,Glutamate receptor 2,Human,unknown,1,DB07455
BE0001193,3-phosphoinositide-dependent protein kinase 1,Human,unknown,1,DB07456
BE0001193,3-phosphoinositide-dependent protein kinase 1,Human,unknown,1,DB07457
BE0003761,cAMP-dependent protein kinase catalytic subunit alpha,Human,unknown,1,DB07458
BE0001019,Mitogen-activated protein kinase 14,Human,unknown,1,DB07459
BE0003090,Focal adhesion kinase 1,Human,unknown,1,DB07460
BE0000048,Prothrombin,Human,unknown,1,DB07461
BE0002089,Catechol O-methyltransferase,Human,unknown,1,DB07462
BE0003891,5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),unknown,1,DB07463
BE0003894,Beta-lactamase TEM,Escherichia coli,unknown,1,DB07464
BE0000854,Dipeptidyl peptidase 4,Human,unknown,1,DB07465
BE0003894,Beta-lactamase TEM,Escherichia coli,unknown,1,DB07466
BE0000322,Carbonic anhydrase 2,Human,unknown,1,DB07467
BE0003893,Myosin-14,Human,unknown,1,DB07468
BE0003893,Myosin-14,Human,unknown,1,DB07469
BE0003893,Myosin-14,Human,unknown,1,DB07470
BE0003734,Cyclin-A2,Human,unknown,1,DB07471
BE0001072,Cyclin-dependent kinase 2,Human,unknown,2,DB07471
BE0001594,Gag-Pol polyprotein,HIV-1,unknown,1,DB07472
BE0001594,Gag-Pol polyprotein,HIV-1,unknown,1,DB07473
BE0000858,Insulin-like growth factor 1 receptor,Human,unknown,1,DB07474
BE0000322,Carbonic anhydrase 2,Human,unknown,1,DB07476
BE0002135,Cathepsin L1,Human,unknown,1,DB07477
BE0003955,"1,2-dihydroxynaphthalene dioxygenase",Pseudomonas sp. (strain C18),unknown,1,DB07478
BE0000113,DNA polymerase beta,Human,unknown,1,DB07479
BE0000623,Tyrosine-protein phosphatase non-receptor type 1,Human,unknown,1,DB07480
BE0001405,Queuine tRNA-ribosyltransferase,Zymomonas mobilis subsp. mobilis (strain ATCC 31821 / ZM4 / CP4),unknown,1,DB07481
BE0000854,Dipeptidyl peptidase 4,Human,unknown,1,DB07482
BE0003956,2'-hydroxybiphenyl-2-sulfinate desulfinase,Rhodococcus sp. (strain IGTS8),unknown,1,DB07483
BE0003753,Carboxypeptidase A1,Human,unknown,1,DB07484
BE0002088,Estrogen-related receptor gamma,Human,unknown,1,DB07485
BE0000516,Integrin alpha-L,Human,unknown,1,DB07486
BE0003783,Thermolysin,Bacillus thermoproteolyticus,unknown,1,DB07487
BE0003958,Casein kinase I isoform gamma-3,Human,unknown,1,DB07488
BE0003958,Casein kinase I isoform gamma-3,Human,unknown,1,DB07489
BE0000548,Fumarate reductase flavoprotein subunit,Escherichia coli (strain K12),unknown,1,DB07490
BE0003960,Fumarate reductase iron-sulfur subunit,Escherichia coli (strain K12),unknown,2,DB07490
BE0003961,Fumarate reductase subunit C,Escherichia coli (strain K12),unknown,3,DB07490
BE0003962,Fumarate reductase subunit D,Escherichia coli (strain K12),unknown,4,DB07490
BE0001739,Trypsin-1,Human,unknown,1,DB07491
BE0001544,Dr hemagglutinin structural subunit,Escherichia coli,unknown,1,DB07492
BE0001072,Cyclin-dependent kinase 2,Human,unknown,1,DB07493
BE0003963,CHRNA7-FAM7A fusion protein,Human,unknown,1,DB07494
