drugbank-id,name,parent_key
DB01345,Potassium,SMP00927
DB01378,Magnesium,SMP00927
DB01593,Zinc,SMP00927
DB01632,Alpha-Phosphoribosylpyrophosphoric Acid,SMP00927
DB01700,AICA ribonucleotide,SMP00927
DB01942,Formic Acid,SMP00927
DB01972,Guanosine-5'-Monophosphate,SMP00927
DB04151,4-Methyl-Histidine,SMP00927
DB04160,Pyrophosphoric acid,SMP00927
DB04299,Maleic Acid,SMP00927
DB04418,Adenylosuccinic Acid,SMP00927
DB00139,Succinic acid,SMP00936
DB00157,NADH,SMP00936
DB03147,Flavin adenine dinucleotide,SMP00936
DB04299,Maleic Acid,SMP00936
DB08689,UBIQUINONE-1,SMP00936
DB00139,Succinic acid,SMP01025
DB00157,NADH,SMP01025
DB00171,ATP,SMP01025
DB03147,Flavin adenine dinucleotide,SMP01025
DB04272,Citric Acid,SMP01025
DB04299,Maleic Acid,SMP01025
DB00131,Adenosine monophosphate,SMP02041
DB00157,NADH,SMP02041
DB00171,ATP,SMP02041
DB02178,Phenylacetaldehyde,SMP02041
DB04160,Pyrophosphoric acid,SMP02041
DB04325,Phenethylamine,SMP02041
DB00157,NADH,SMP00039
DB00171,ATP,SMP00039
DB02515,3-Phosphoglycerol,SMP00039
DB03147,Flavin adenine dinucleotide,SMP00039
DB03796,Palmitic Acid,SMP00039
DB04326,Dihydroxyacetone phosphate,SMP00039
DB00157,NADH,SMP00064
DB00171,ATP,SMP00064
DB01378,Magnesium,SMP00064
DB01593,Zinc,SMP00064
DB01638,Sorbitol,SMP00064
DB02263,Glyceraldehyde-3-Phosphate,SMP00064
DB02867,D-Mannose 1-Phosphate,SMP00064
DB03283,beta-L-fucose,SMP00064
DB04160,Pyrophosphoric acid,SMP00064
DB04326,Dihydroxyacetone phosphate,SMP00064
DB00119,Pyruvic acid,SMP00128
DB00121,Biotin,SMP00128
DB00157,NADH,SMP00128
DB00171,ATP,SMP00128
DB01378,Magnesium,SMP00128
DB01709,2-phospho-D-glyceric acid,SMP00128
DB01819,Phosphoenolpyruvate,SMP00128
DB02263,Glyceraldehyde-3-Phosphate,SMP00128
DB04326,Dihydroxyacetone phosphate,SMP00128
DB00119,Pyruvic acid,SMP00531
DB00157,NADH,SMP00531
DB00171,ATP,SMP00531
DB01345,Potassium,SMP00531
DB01378,Magnesium,SMP00531
DB01709,2-phospho-D-glyceric acid,SMP00531
DB01819,Phosphoenolpyruvate,SMP00531
DB02263,Glyceraldehyde-3-Phosphate,SMP00531
DB04326,Dihydroxyacetone phosphate,SMP00531
DB00119,Pyruvic acid,SMP00573
DB00121,Biotin,SMP00573
DB00157,NADH,SMP00573
DB00171,ATP,SMP00573
DB01378,Magnesium,SMP00573
DB01709,2-phospho-D-glyceric acid,SMP00573
DB01819,Phosphoenolpyruvate,SMP00573
DB02263,Glyceraldehyde-3-Phosphate,SMP00573
DB04326,Dihydroxyacetone phosphate,SMP00573
DB00119,Pyruvic acid,SMP00574
DB00121,Biotin,SMP00574
DB00157,NADH,SMP00574
DB00171,ATP,SMP00574
DB01378,Magnesium,SMP00574
DB01709,2-phospho-D-glyceric acid,SMP00574
DB01819,Phosphoenolpyruvate,SMP00574
DB02263,Glyceraldehyde-3-Phosphate,SMP00574
DB04326,Dihydroxyacetone phosphate,SMP00574
DB00119,Pyruvic acid,SMP00840
DB00157,NADH,SMP00840
DB00171,ATP,SMP00840
DB02263,Glyceraldehyde-3-Phosphate,SMP00840
DB02317,Alpha-D-Galactose-1-Phosphate,SMP00840
DB04326,Dihydroxyacetone phosphate,SMP00840
DB00119,Pyruvic acid,SMP00846
DB00157,NADH,SMP00846
DB00171,ATP,SMP00846
DB04326,Dihydroxyacetone phosphate,SMP00846
DB00118,Ademetionine,SMP00856
DB00171,ATP,SMP00856
DB00173,Adenine,SMP00856
DB02083,"N,N-dimethylglycine",SMP00856
DB04160,Pyrophosphoric acid,SMP00856
DB04326,Dihydroxyacetone phosphate,SMP00856
DB00119,Pyruvic acid,SMP00859
DB00157,NADH,SMP00859
DB00171,ATP,SMP00859
DB01345,Potassium,SMP00859
DB01378,Magnesium,SMP00859
DB01709,2-phospho-D-glyceric acid,SMP00859
DB01819,Phosphoenolpyruvate,SMP00859
DB02263,Glyceraldehyde-3-Phosphate,SMP00859
DB04326,Dihydroxyacetone phosphate,SMP00859
DB00119,Pyruvic acid,SMP00930
DB00131,Adenosine monophosphate,SMP00930
DB00157,NADH,SMP00930
DB00171,ATP,SMP00930
DB01378,Magnesium,SMP00930
DB01709,2-phospho-D-glyceric acid,SMP00930
DB01819,Phosphoenolpyruvate,SMP00930
DB02263,Glyceraldehyde-3-Phosphate,SMP00930
DB04326,Dihydroxyacetone phosphate,SMP00930
DB00133,Serine,SMP01041
DB00144,Phosphatidyl serine,SMP01041
DB02431,Cytidine-5'-Triphosphate,SMP01041
DB02515,3-Phosphoglycerol,SMP01041
DB03994,Ethanolamine,SMP01041
DB04160,Pyrophosphoric acid,SMP01041
DB04326,Dihydroxyacetone phosphate,SMP01041
DB00133,Serine,SMP01042
DB02431,Cytidine-5'-Triphosphate,SMP01042
DB02515,3-Phosphoglycerol,SMP01042
DB03994,Ethanolamine,SMP01042
DB04160,Pyrophosphoric acid,SMP01042
DB04326,Dihydroxyacetone phosphate,SMP01042
DB00133,Serine,SMP01046
DB02431,Cytidine-5'-Triphosphate,SMP01046
DB02515,3-Phosphoglycerol,SMP01046
DB03994,Ethanolamine,SMP01046
DB04160,Pyrophosphoric acid,SMP01046
DB04326,Dihydroxyacetone phosphate,SMP01046
DB00133,Serine,SMP01048
DB02431,Cytidine-5'-Triphosphate,SMP01048
DB02515,3-Phosphoglycerol,SMP01048
DB03994,Ethanolamine,SMP01048
DB04160,Pyrophosphoric acid,SMP01048
DB04326,Dihydroxyacetone phosphate,SMP01048
DB00133,Serine,SMP01051
DB02431,Cytidine-5'-Triphosphate,SMP01051
DB02515,3-Phosphoglycerol,SMP01051
DB03994,Ethanolamine,SMP01051
DB04160,Pyrophosphoric acid,SMP01051
DB04326,Dihydroxyacetone phosphate,SMP01051
DB00133,Serine,SMP01053
DB00144,Phosphatidyl serine,SMP01053
DB02431,Cytidine-5'-Triphosphate,SMP01053
DB02515,3-Phosphoglycerol,SMP01053
DB03994,Ethanolamine,SMP01053
DB04160,Pyrophosphoric acid,SMP01053
DB04326,Dihydroxyacetone phosphate,SMP01053
DB00133,Serine,SMP01057
DB02431,Cytidine-5'-Triphosphate,SMP01057
DB02515,3-Phosphoglycerol,SMP01057
DB03994,Ethanolamine,SMP01057
DB04160,Pyrophosphoric acid,SMP01057
DB04326,Dihydroxyacetone phosphate,SMP01057
DB00133,Serine,SMP01058
DB00144,Phosphatidyl serine,SMP01058
DB02431,Cytidine-5'-Triphosphate,SMP01058
DB02515,3-Phosphoglycerol,SMP01058
DB03994,Ethanolamine,SMP01058
DB04160,Pyrophosphoric acid,SMP01058
DB04326,Dihydroxyacetone phosphate,SMP01058
DB00133,Serine,SMP01065
DB02431,Cytidine-5'-Triphosphate,SMP01065
DB02515,3-Phosphoglycerol,SMP01065
DB03994,Ethanolamine,SMP01065
DB04160,Pyrophosphoric acid,SMP01065
DB04326,Dihydroxyacetone phosphate,SMP01065
DB00133,Serine,SMP01066
DB02431,Cytidine-5'-Triphosphate,SMP01066
DB02515,3-Phosphoglycerol,SMP01066
DB03994,Ethanolamine,SMP01066
DB04160,Pyrophosphoric acid,SMP01066
DB04326,Dihydroxyacetone phosphate,SMP01066
DB00133,Serine,SMP01071
DB02431,Cytidine-5'-Triphosphate,SMP01071
DB02515,3-Phosphoglycerol,SMP01071
DB03994,Ethanolamine,SMP01071
DB04160,Pyrophosphoric acid,SMP01071
DB04326,Dihydroxyacetone phosphate,SMP01071
DB00133,Serine,SMP01072
DB02431,Cytidine-5'-Triphosphate,SMP01072
DB02515,3-Phosphoglycerol,SMP01072
DB03994,Ethanolamine,SMP01072
DB04160,Pyrophosphoric acid,SMP01072
DB04326,Dihydroxyacetone phosphate,SMP01072
DB00133,Serine,SMP01076
DB02431,Cytidine-5'-Triphosphate,SMP01076
DB02515,3-Phosphoglycerol,SMP01076
DB03994,Ethanolamine,SMP01076
DB04160,Pyrophosphoric acid,SMP01076
DB04326,Dihydroxyacetone phosphate,SMP01076
DB00133,Serine,SMP01085
DB00144,Phosphatidyl serine,SMP01085
DB02431,Cytidine-5'-Triphosphate,SMP01085
DB02515,3-Phosphoglycerol,SMP01085
DB03994,Ethanolamine,SMP01085
DB04160,Pyrophosphoric acid,SMP01085
DB04326,Dihydroxyacetone phosphate,SMP01085
DB00133,Serine,SMP01091
DB02431,Cytidine-5'-Triphosphate,SMP01091
DB02515,3-Phosphoglycerol,SMP01091
DB03994,Ethanolamine,SMP01091
DB04160,Pyrophosphoric acid,SMP01091
DB04326,Dihydroxyacetone phosphate,SMP01091
DB00133,Serine,SMP01098
DB00144,Phosphatidyl serine,SMP01098
DB02431,Cytidine-5'-Triphosphate,SMP01098
DB02515,3-Phosphoglycerol,SMP01098
DB03994,Ethanolamine,SMP01098
DB04160,Pyrophosphoric acid,SMP01098
DB04326,Dihydroxyacetone phosphate,SMP01098
DB00133,Serine,SMP01102
DB02431,Cytidine-5'-Triphosphate,SMP01102
DB02515,3-Phosphoglycerol,SMP01102
DB03994,Ethanolamine,SMP01102
DB04160,Pyrophosphoric acid,SMP01102
DB04326,Dihydroxyacetone phosphate,SMP01102
DB00133,Serine,SMP01103
DB02431,Cytidine-5'-Triphosphate,SMP01103
DB02515,3-Phosphoglycerol,SMP01103
DB03994,Ethanolamine,SMP01103
DB04160,Pyrophosphoric acid,SMP01103
DB04326,Dihydroxyacetone phosphate,SMP01103
DB00133,Serine,SMP01105
DB02431,Cytidine-5'-Triphosphate,SMP01105
DB02515,3-Phosphoglycerol,SMP01105
DB03994,Ethanolamine,SMP01105
DB04160,Pyrophosphoric acid,SMP01105
DB04326,Dihydroxyacetone phosphate,SMP01105
DB00116,Tetrahydrofolic acid,SMP00364
DB00128,L-Aspartic Acid,SMP00364
DB00130,L-Glutamine,SMP00364
DB00131,Adenosine monophosphate,SMP00364
DB00142,Glutamic Acid,SMP00364
DB00145,Glycine,SMP00364
DB00157,NADH,SMP00364
DB00171,ATP,SMP00364
DB00173,Adenine,SMP00364
DB00640,Adenosine,SMP00364
DB01345,Potassium,SMP00364
DB01373,Calcium,SMP00364
DB01378,Magnesium,SMP00364
DB01593,Zinc,SMP00364
DB01632,Alpha-Phosphoribosylpyrophosphoric Acid,SMP00364
DB01700,AICA ribonucleotide,SMP00364
DB01972,Guanosine-5'-Monophosphate,SMP00364
DB02134,Xanthine,SMP00364
DB02377,Guanine,SMP00364
DB02527,Cyclic Adenosine Monophosphate,SMP00364
DB02577,Mesoheme,SMP00364
DB02857,Guanosine,SMP00364
DB03101,Ribose-1-Phosphate,SMP00364
DB03147,Flavin adenine dinucleotide,SMP00364
DB04076,Hypoxanthine,SMP00364
DB04160,Pyrophosphoric acid,SMP00364
DB04299,Maleic Acid,SMP00364
DB04335,Inosine,SMP00364
DB04457,2'-Deoxyguanosine-5'-Monophosphate,SMP00364
DB00116,Tetrahydrofolic acid,SMP00537
DB00128,L-Aspartic Acid,SMP00537
DB00130,L-Glutamine,SMP00537
DB00131,Adenosine monophosphate,SMP00537
DB00142,Glutamic Acid,SMP00537
DB00145,Glycine,SMP00537
DB00157,NADH,SMP00537
DB00171,ATP,SMP00537
DB00173,Adenine,SMP00537
DB00640,Adenosine,SMP00537
DB01345,Potassium,SMP00537
DB01373,Calcium,SMP00537
DB01378,Magnesium,SMP00537
DB01593,Zinc,SMP00537
DB01632,Alpha-Phosphoribosylpyrophosphoric Acid,SMP00537
DB01700,AICA ribonucleotide,SMP00537
DB01972,Guanosine-5'-Monophosphate,SMP00537
DB02134,Xanthine,SMP00537
DB02377,Guanine,SMP00537
DB02527,Cyclic Adenosine Monophosphate,SMP00537
DB02577,Mesoheme,SMP00537
DB02857,Guanosine,SMP00537
DB03101,Ribose-1-Phosphate,SMP00537
DB03147,Flavin adenine dinucleotide,SMP00537
DB04076,Hypoxanthine,SMP00537
DB04160,Pyrophosphoric acid,SMP00537
DB04299,Maleic Acid,SMP00537
DB04335,Inosine,SMP00537
DB04457,2'-Deoxyguanosine-5'-Monophosphate,SMP00537
DB00173,Adenine,SMP02088
DB00640,Adenosine,SMP02088
DB01378,Magnesium,SMP02088
DB01632,Alpha-Phosphoribosylpyrophosphoric Acid,SMP02088
DB02134,Xanthine,SMP02088
DB02377,Guanine,SMP02088
DB02857,Guanosine,SMP02088
DB03101,Ribose-1-Phosphate,SMP02088
DB04076,Hypoxanthine,SMP02088
DB04335,Inosine,SMP02088
DB00116,Tetrahydrofolic acid,SMP00050
DB00128,L-Aspartic Acid,SMP00050
DB00130,L-Glutamine,SMP00050
DB00131,Adenosine monophosphate,SMP00050
DB00142,Glutamic Acid,SMP00050
DB00145,Glycine,SMP00050
DB00157,NADH,SMP00050
DB00171,ATP,SMP00050
DB00173,Adenine,SMP00050
DB00640,Adenosine,SMP00050
DB01345,Potassium,SMP00050
DB01373,Calcium,SMP00050
DB01378,Magnesium,SMP00050
DB01593,Zinc,SMP00050
DB01632,Alpha-Phosphoribosylpyrophosphoric Acid,SMP00050
DB01700,AICA ribonucleotide,SMP00050
DB01972,Guanosine-5'-Monophosphate,SMP00050
DB02134,Xanthine,SMP00050
DB02377,Guanine,SMP00050
DB02527,Cyclic Adenosine Monophosphate,SMP00050
DB02577,Mesoheme,SMP00050
DB02857,Guanosine,SMP00050
DB03101,Ribose-1-Phosphate,SMP00050
DB03147,Flavin adenine dinucleotide,SMP00050
DB04076,Hypoxanthine,SMP00050
DB04160,Pyrophosphoric acid,SMP00050
DB04299,Maleic Acid,SMP00050
DB04335,Inosine,SMP00050
DB04457,2'-Deoxyguanosine-5'-Monophosphate,SMP00050
DB00116,Tetrahydrofolic acid,SMP00144
DB00128,L-Aspartic Acid,SMP00144
DB00130,L-Glutamine,SMP00144
DB00131,Adenosine monophosphate,SMP00144
DB00142,Glutamic Acid,SMP00144
DB00145,Glycine,SMP00144
DB00157,NADH,SMP00144
DB00171,ATP,SMP00144
DB00173,Adenine,SMP00144
DB00640,Adenosine,SMP00144
DB01345,Potassium,SMP00144
DB01373,Calcium,SMP00144
DB01378,Magnesium,SMP00144
DB01593,Zinc,SMP00144
DB01632,Alpha-Phosphoribosylpyrophosphoric Acid,SMP00144
DB01700,AICA ribonucleotide,SMP00144
DB01972,Guanosine-5'-Monophosphate,SMP00144
DB02134,Xanthine,SMP00144
DB02377,Guanine,SMP00144
DB02527,Cyclic Adenosine Monophosphate,SMP00144
DB02577,Mesoheme,SMP00144
DB02857,Guanosine,SMP00144
DB03101,Ribose-1-Phosphate,SMP00144
DB03147,Flavin adenine dinucleotide,SMP00144
DB04076,Hypoxanthine,SMP00144
DB04160,Pyrophosphoric acid,SMP00144
DB04299,Maleic Acid,SMP00144
DB04335,Inosine,SMP00144
DB04457,2'-Deoxyguanosine-5'-Monophosphate,SMP00144
DB00116,Tetrahydrofolic acid,SMP00220
DB00128,L-Aspartic Acid,SMP00220
DB00130,L-Glutamine,SMP00220
DB00131,Adenosine monophosphate,SMP00220
DB00142,Glutamic Acid,SMP00220
DB00145,Glycine,SMP00220
DB00157,NADH,SMP00220
DB00171,ATP,SMP00220
DB00173,Adenine,SMP00220
DB00640,Adenosine,SMP00220
DB01345,Potassium,SMP00220
DB01373,Calcium,SMP00220
DB01378,Magnesium,SMP00220
DB01593,Zinc,SMP00220
DB01632,Alpha-Phosphoribosylpyrophosphoric Acid,SMP00220
DB01700,AICA ribonucleotide,SMP00220
DB01972,Guanosine-5'-Monophosphate,SMP00220
DB02134,Xanthine,SMP00220
DB02377,Guanine,SMP00220
DB02527,Cyclic Adenosine Monophosphate,SMP00220
DB02577,Mesoheme,SMP00220
DB02857,Guanosine,SMP00220
DB03101,Ribose-1-Phosphate,SMP00220
DB03147,Flavin adenine dinucleotide,SMP00220
DB04076,Hypoxanthine,SMP00220
DB04160,Pyrophosphoric acid,SMP00220
DB04299,Maleic Acid,SMP00220
DB04335,Inosine,SMP00220
DB04457,2'-Deoxyguanosine-5'-Monophosphate,SMP00220
DB00116,Tetrahydrofolic acid,SMP00168
DB00128,L-Aspartic Acid,SMP00168
DB00130,L-Glutamine,SMP00168
DB00131,Adenosine monophosphate,SMP00168
DB00142,Glutamic Acid,SMP00168
DB00145,Glycine,SMP00168
DB00157,NADH,SMP00168
DB00171,ATP,SMP00168
DB00173,Adenine,SMP00168
DB00640,Adenosine,SMP00168
DB01345,Potassium,SMP00168
DB01373,Calcium,SMP00168
DB01378,Magnesium,SMP00168
DB01593,Zinc,SMP00168
DB01632,Alpha-Phosphoribosylpyrophosphoric Acid,SMP00168
DB01700,AICA ribonucleotide,SMP00168
DB01972,Guanosine-5'-Monophosphate,SMP00168
DB02134,Xanthine,SMP00168
DB02377,Guanine,SMP00168
DB02527,Cyclic Adenosine Monophosphate,SMP00168
DB02577,Mesoheme,SMP00168
DB02857,Guanosine,SMP00168
DB03101,Ribose-1-Phosphate,SMP00168
DB03147,Flavin adenine dinucleotide,SMP00168
DB04076,Hypoxanthine,SMP00168
DB04160,Pyrophosphoric acid,SMP00168
DB04299,Maleic Acid,SMP00168
DB04335,Inosine,SMP00168
DB04457,2'-Deoxyguanosine-5'-Monophosphate,SMP00168
DB00116,Tetrahydrofolic acid,SMP00428
DB00118,Ademetionine,SMP00428
DB00128,L-Aspartic Acid,SMP00428
DB00130,L-Glutamine,SMP00428
DB00131,Adenosine monophosphate,SMP00428
DB00142,Glutamic Acid,SMP00428
DB00145,Glycine,SMP00428
DB00157,NADH,SMP00428
DB00171,ATP,SMP00428
DB00173,Adenine,SMP00428
DB00640,Adenosine,SMP00428
DB01033,Mercaptopurine,SMP00428
DB01345,Potassium,SMP00428
DB01373,Calcium,SMP00428
DB01378,Magnesium,SMP00428
DB01593,Zinc,SMP00428
DB01632,Alpha-Phosphoribosylpyrophosphoric Acid,SMP00428
DB01700,AICA ribonucleotide,SMP00428
DB01972,Guanosine-5'-Monophosphate,SMP00428
DB02134,Xanthine,SMP00428
DB02377,Guanine,SMP00428
DB02527,Cyclic Adenosine Monophosphate,SMP00428
DB02577,Mesoheme,SMP00428
DB02857,Guanosine,SMP00428
DB03101,Ribose-1-Phosphate,SMP00428
DB03147,Flavin adenine dinucleotide,SMP00428
DB04076,Hypoxanthine,SMP00428
DB04160,Pyrophosphoric acid,SMP00428
DB04299,Maleic Acid,SMP00428
DB04335,Inosine,SMP00428
DB04457,2'-Deoxyguanosine-5'-Monophosphate,SMP00428
DB00116,Tetrahydrofolic acid,SMP00430
DB00118,Ademetionine,SMP00430
DB00128,L-Aspartic Acid,SMP00430
DB00130,L-Glutamine,SMP00430
DB00131,Adenosine monophosphate,SMP00430
DB00142,Glutamic Acid,SMP00430
DB00145,Glycine,SMP00430
DB00157,NADH,SMP00430
DB00171,ATP,SMP00430
DB00173,Adenine,SMP00430
DB00352,Tioguanine,SMP00430
DB00640,Adenosine,SMP00430
DB01033,Mercaptopurine,SMP00430
DB01345,Potassium,SMP00430
DB01373,Calcium,SMP00430
DB01378,Magnesium,SMP00430
DB01593,Zinc,SMP00430
DB01632,Alpha-Phosphoribosylpyrophosphoric Acid,SMP00430
DB01700,AICA ribonucleotide,SMP00430
DB01972,Guanosine-5'-Monophosphate,SMP00430
DB02134,Xanthine,SMP00430
DB02377,Guanine,SMP00430
DB02527,Cyclic Adenosine Monophosphate,SMP00430
DB02577,Mesoheme,SMP00430
DB02857,Guanosine,SMP00430
DB03101,Ribose-1-Phosphate,SMP00430
DB03147,Flavin adenine dinucleotide,SMP00430
DB04076,Hypoxanthine,SMP00430
DB04160,Pyrophosphoric acid,SMP00430
DB04299,Maleic Acid,SMP00430
DB04335,Inosine,SMP00430
DB04457,2'-Deoxyguanosine-5'-Monophosphate,SMP00430
DB00116,Tetrahydrofolic acid,SMP00512
DB00128,L-Aspartic Acid,SMP00512
DB00130,L-Glutamine,SMP00512
DB00131,Adenosine monophosphate,SMP00512
DB00142,Glutamic Acid,SMP00512
DB00145,Glycine,SMP00512
DB00157,NADH,SMP00512
DB00171,ATP,SMP00512
DB00173,Adenine,SMP00512
DB00640,Adenosine,SMP00512
DB01345,Potassium,SMP00512
DB01373,Calcium,SMP00512
DB01378,Magnesium,SMP00512
DB01593,Zinc,SMP00512
DB01632,Alpha-Phosphoribosylpyrophosphoric Acid,SMP00512
DB01700,AICA ribonucleotide,SMP00512
DB01972,Guanosine-5'-Monophosphate,SMP00512
DB02134,Xanthine,SMP00512
DB02377,Guanine,SMP00512
DB02527,Cyclic Adenosine Monophosphate,SMP00512
DB02577,Mesoheme,SMP00512
DB02857,Guanosine,SMP00512
DB03101,Ribose-1-Phosphate,SMP00512
DB03147,Flavin adenine dinucleotide,SMP00512
DB04076,Hypoxanthine,SMP00512
DB04160,Pyrophosphoric acid,SMP00512
DB04299,Maleic Acid,SMP00512
DB04335,Inosine,SMP00512
DB04457,2'-Deoxyguanosine-5'-Monophosphate,SMP00512
DB00173,Adenine,SMP02081
DB00640,Adenosine,SMP02081
DB01632,Alpha-Phosphoribosylpyrophosphoric Acid,SMP02081
DB03101,Ribose-1-Phosphate,SMP02081
DB04076,Hypoxanthine,SMP02081
DB04160,Pyrophosphoric acid,SMP02081
DB04335,Inosine,SMP02081
DB00116,Tetrahydrofolic acid,SMP00365
DB00128,L-Aspartic Acid,SMP00365
DB00130,L-Glutamine,SMP00365
DB00131,Adenosine monophosphate,SMP00365
DB00142,Glutamic Acid,SMP00365
DB00145,Glycine,SMP00365
DB00157,NADH,SMP00365
DB00171,ATP,SMP00365
DB00173,Adenine,SMP00365
DB00640,Adenosine,SMP00365
DB01345,Potassium,SMP00365
DB01373,Calcium,SMP00365
DB01378,Magnesium,SMP00365
DB01593,Zinc,SMP00365
DB01632,Alpha-Phosphoribosylpyrophosphoric Acid,SMP00365
DB01700,AICA ribonucleotide,SMP00365
DB01972,Guanosine-5'-Monophosphate,SMP00365
DB02134,Xanthine,SMP00365
DB02377,Guanine,SMP00365
DB02527,Cyclic Adenosine Monophosphate,SMP00365
DB02577,Mesoheme,SMP00365
DB02857,Guanosine,SMP00365
DB03101,Ribose-1-Phosphate,SMP00365
DB03147,Flavin adenine dinucleotide,SMP00365
DB04076,Hypoxanthine,SMP00365
DB04160,Pyrophosphoric acid,SMP00365
DB04299,Maleic Acid,SMP00365
DB04335,Inosine,SMP00365
DB04457,2'-Deoxyguanosine-5'-Monophosphate,SMP00365
DB00116,Tetrahydrofolic acid,SMP00427
DB00118,Ademetionine,SMP00427
DB00128,L-Aspartic Acid,SMP00427
DB00130,L-Glutamine,SMP00427
DB00131,Adenosine monophosphate,SMP00427
DB00142,Glutamic Acid,SMP00427
DB00145,Glycine,SMP00427
DB00157,NADH,SMP00427
DB00171,ATP,SMP00427
DB00173,Adenine,SMP00427
DB00640,Adenosine,SMP00427
DB00993,Azathioprine,SMP00427
DB01033,Mercaptopurine,SMP00427
DB01345,Potassium,SMP00427
DB01373,Calcium,SMP00427
DB01378,Magnesium,SMP00427
DB01593,Zinc,SMP00427
DB01632,Alpha-Phosphoribosylpyrophosphoric Acid,SMP00427
DB01700,AICA ribonucleotide,SMP00427
DB01972,Guanosine-5'-Monophosphate,SMP00427
DB02134,Xanthine,SMP00427
DB02377,Guanine,SMP00427
DB02527,Cyclic Adenosine Monophosphate,SMP00427
DB02577,Mesoheme,SMP00427
DB02857,Guanosine,SMP00427
DB03101,Ribose-1-Phosphate,SMP00427
DB03147,Flavin adenine dinucleotide,SMP00427
DB04076,Hypoxanthine,SMP00427
DB04160,Pyrophosphoric acid,SMP00427
DB04299,Maleic Acid,SMP00427
DB04335,Inosine,SMP00427
DB04457,2'-Deoxyguanosine-5'-Monophosphate,SMP00427
DB00116,Tetrahydrofolic acid,SMP00513
DB00128,L-Aspartic Acid,SMP00513
DB00130,L-Glutamine,SMP00513
DB00131,Adenosine monophosphate,SMP00513
DB00142,Glutamic Acid,SMP00513
DB00145,Glycine,SMP00513
DB00157,NADH,SMP00513
DB00171,ATP,SMP00513
DB00173,Adenine,SMP00513
DB00640,Adenosine,SMP00513
DB01345,Potassium,SMP00513
DB01373,Calcium,SMP00513
DB01378,Magnesium,SMP00513
DB01593,Zinc,SMP00513
DB01632,Alpha-Phosphoribosylpyrophosphoric Acid,SMP00513
DB01700,AICA ribonucleotide,SMP00513
DB01972,Guanosine-5'-Monophosphate,SMP00513
DB02134,Xanthine,SMP00513
DB02377,Guanine,SMP00513
DB02527,Cyclic Adenosine Monophosphate,SMP00513
DB02577,Mesoheme,SMP00513
DB02857,Guanosine,SMP00513
DB03101,Ribose-1-Phosphate,SMP00513
DB03147,Flavin adenine dinucleotide,SMP00513
DB04076,Hypoxanthine,SMP00513
DB04160,Pyrophosphoric acid,SMP00513
DB04299,Maleic Acid,SMP00513
DB04335,Inosine,SMP00513
DB04457,2'-Deoxyguanosine-5'-Monophosphate,SMP00513
DB00171,ATP,SMP02083
DB00173,Adenine,SMP02083
DB00640,Adenosine,SMP02083
DB03101,Ribose-1-Phosphate,SMP02083
DB04335,Inosine,SMP02083
DB00131,Adenosine monophosphate,SMP02103
DB00157,NADH,SMP02103
DB00640,Adenosine,SMP02103
DB02134,Xanthine,SMP02103
DB03101,Ribose-1-Phosphate,SMP02103
DB04076,Hypoxanthine,SMP02103
DB04335,Inosine,SMP02103
DB00131,Adenosine monophosphate,SMP12052
DB00157,NADH,SMP12052
DB02134,Xanthine,SMP12052
DB03147,Flavin adenine dinucleotide,SMP12052
DB04076,Hypoxanthine,SMP12052
DB04335,Inosine,SMP12052
DB00116,Tetrahydrofolic acid,SMP00167
DB00128,L-Aspartic Acid,SMP00167
DB00130,L-Glutamine,SMP00167
DB00131,Adenosine monophosphate,SMP00167
DB00142,Glutamic Acid,SMP00167
DB00145,Glycine,SMP00167
DB00157,NADH,SMP00167
DB00171,ATP,SMP00167
DB00173,Adenine,SMP00167
DB00640,Adenosine,SMP00167
DB01345,Potassium,SMP00167
DB01373,Calcium,SMP00167
DB01378,Magnesium,SMP00167
DB01593,Zinc,SMP00167
DB01632,Alpha-Phosphoribosylpyrophosphoric Acid,SMP00167
DB01700,AICA ribonucleotide,SMP00167
DB01972,Guanosine-5'-Monophosphate,SMP00167
DB02134,Xanthine,SMP00167
DB02377,Guanine,SMP00167
DB02527,Cyclic Adenosine Monophosphate,SMP00167
DB02577,Mesoheme,SMP00167
DB02857,Guanosine,SMP00167
DB03101,Ribose-1-Phosphate,SMP00167
DB03147,Flavin adenine dinucleotide,SMP00167
DB04076,Hypoxanthine,SMP00167
DB04160,Pyrophosphoric acid,SMP00167
DB04299,Maleic Acid,SMP00167
DB04335,Inosine,SMP00167
DB04457,2'-Deoxyguanosine-5'-Monophosphate,SMP00167
DB00116,Tetrahydrofolic acid,SMP00203
DB00128,L-Aspartic Acid,SMP00203
DB00130,L-Glutamine,SMP00203
DB00131,Adenosine monophosphate,SMP00203
DB00142,Glutamic Acid,SMP00203
DB00145,Glycine,SMP00203
DB00157,NADH,SMP00203
DB00171,ATP,SMP00203
DB00173,Adenine,SMP00203
DB00640,Adenosine,SMP00203
DB01345,Potassium,SMP00203
DB01373,Calcium,SMP00203
DB01378,Magnesium,SMP00203
DB01593,Zinc,SMP00203
DB01632,Alpha-Phosphoribosylpyrophosphoric Acid,SMP00203
DB01700,AICA ribonucleotide,SMP00203
DB01972,Guanosine-5'-Monophosphate,SMP00203
DB02134,Xanthine,SMP00203
DB02377,Guanine,SMP00203
DB02527,Cyclic Adenosine Monophosphate,SMP00203
DB02577,Mesoheme,SMP00203
DB02857,Guanosine,SMP00203
